,Unnamed: 0,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address,city
5114,5114,43.0,2009.0,442.0,1095.0,439.0,2.8299,109500.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5115,5115,39.0,2802.0,618.0,1524.0,529.0,2.6518,136300.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5116,5116,41.0,1175.0,340.0,1241.0,352.0,1.2273,98400.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5117,5117,34.0,2074.0,562.0,1913.0,514.0,1.6156,102100.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5118,5118,34.0,2771.0,802.0,2782.0,715.0,1.6652,99000.0,<1H OCEAN,"393, West 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5119,5119,31.0,4022.0,1208.0,3707.0,1007.0,1.3096,116300.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5120,5120,47.0,2112.0,417.0,1161.0,368.0,3.9722,117400.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5121,5121,52.0,2523.0,460.0,1167.0,413.0,3.0625,127400.0,<1H OCEAN,"1845, West Manchester Avenue, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5122,5122,47.0,1586.0,322.0,1077.0,339.0,4.4861,140400.0,<1H OCEAN,"1845, West Manchester Avenue, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5123,5123,47.0,2005.0,392.0,1134.0,415.0,3.7143,140300.0,<1H OCEAN,"1845, West Manchester Avenue, Los Angeles, Los Angeles County, California, 90047, United States",['Los Angeles']
5124,5124,30.0,1702.0,443.0,1966.0,442.0,1.5521,97500.0,<1H OCEAN,"848, East 57th Street, South Park, Los Angeles, Los Angeles County, California, 90011, United States",['Los Angeles']
5125,5125,30.0,1966.0,584.0,2028.0,535.0,1.625,101500.0,<1H OCEAN,"285, East 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5126,5126,38.0,1454.0,323.0,1098.0,297.0,1.5109,104000.0,<1H OCEAN,"5775, South Grand Avenue, South Park, Los Angeles, Los Angeles County, California, 90037, United States",['Los Angeles']
5127,5127,41.0,656.0,162.0,730.0,170.0,1.8047,101800.0,<1H OCEAN,"South San Pedro Street, South Park, Los Angeles, Los Angeles County, California, 90037, United States",['Los Angeles']
5128,5128,43.0,1240.0,312.0,1100.0,311.0,1.575,97500.0,<1H OCEAN,"389, West 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5129,5129,45.0,1696.0,424.0,1502.0,429.0,1.3042,99200.0,<1H OCEAN,"285, East 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5130,5130,39.0,2062.0,588.0,1933.0,570.0,1.3801,97000.0,<1H OCEAN,"285, East 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5131,5131,44.0,1722.0,457.0,2177.0,401.0,2.125,92500.0,<1H OCEAN,"285, East 66th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5132,5132,43.0,762.0,206.0,854.0,188.0,1.2315,98200.0,<1H OCEAN,"East Gage Avenue, Florence, Los Angeles, Los Angeles County, California, 90052, United States",['Los Angeles']
5133,5133,46.0,1295.0,351.0,1120.0,323.0,1.7121,98200.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5134,5134,44.0,1246.0,308.0,1031.0,295.0,1.9556,96300.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5135,5135,46.0,1521.0,352.0,1100.0,334.0,1.55,100600.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5136,5136,46.0,1086.0,249.0,880.0,250.0,1.5962,95700.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5137,5137,45.0,1546.0,371.0,1186.0,366.0,1.64,96800.0,<1H OCEAN,"283, East 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5138,5138,40.0,2180.0,642.0,2464.0,631.0,1.5521,90100.0,<1H OCEAN,"393, West 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5139,5139,39.0,2569.0,688.0,2601.0,630.0,2.0754,101400.0,<1H OCEAN,"283, East 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5140,5140,38.0,1819.0,497.0,2110.0,499.0,1.6027,97300.0,<1H OCEAN,"393, West 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5141,5141,38.0,977.0,295.0,1073.0,292.0,1.0208,86400.0,<1H OCEAN,"280, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5142,5142,42.0,796.0,203.0,697.0,177.0,2.037,92600.0,<1H OCEAN,"280, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5143,5143,37.0,1812.0,500.0,1640.0,447.0,1.9348,99100.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5144,5144,47.0,1504.0,374.0,1168.0,358.0,1.4625,94200.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5145,5145,40.0,1475.0,347.0,1222.0,298.0,1.5303,95300.0,<1H OCEAN,"832, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5146,5146,39.0,1255.0,323.0,902.0,327.0,1.5812,94000.0,<1H OCEAN,"832, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5147,5147,52.0,1331.0,346.0,1144.0,362.0,1.5326,90600.0,<1H OCEAN,"832, East 76th Place, Florence, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5148,5148,34.0,1462.0,394.0,1310.0,351.0,1.1557,90100.0,<1H OCEAN,"283, East 77th Street, Florence, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5149,5149,38.0,1126.0,270.0,999.0,265.0,0.5495,91700.0,<1H OCEAN,"280, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5150,5150,34.0,1040.0,276.0,1083.0,255.0,1.6467,90900.0,<1H OCEAN,"280, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5151,5151,39.0,1529.0,358.0,1154.0,357.0,1.2091,97900.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5152,5152,38.0,1387.0,346.0,1240.0,355.0,1.6898,95100.0,<1H OCEAN,"834, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5153,5153,44.0,1513.0,369.0,1088.0,344.0,1.2969,94400.0,<1H OCEAN,"834, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5154,5154,39.0,1542.0,375.0,1256.0,361.0,1.7167,100000.0,<1H OCEAN,"832, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5155,5155,37.0,1625.0,383.0,1243.0,350.0,1.3971,89800.0,<1H OCEAN,"832, East Manchester Avenue, Los Angeles, Los Angeles County, California, 90001, United States",['Los Angeles']
5156,5156,42.0,1604.0,399.0,1581.0,387.0,1.7656,96700.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5157,5157,40.0,2044.0,538.0,2150.0,524.0,2.1437,94800.0,<1H OCEAN,"Harbor Freeway, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5158,5158,42.0,1206.0,304.0,1167.0,250.0,1.615,101300.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5159,5159,39.0,882.0,221.0,697.0,189.0,1.8472,99100.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5160,5160,23.0,1983.0,611.0,2048.0,600.0,1.5313,91400.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5161,5161,35.0,1401.0,362.0,1357.0,327.0,2.0917,99300.0,<1H OCEAN,"826, West 95th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5162,5162,32.0,721.0,205.0,842.0,208.0,1.6029,89700.0,<1H OCEAN,"826, West 95th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5163,5163,39.0,1340.0,409.0,1463.0,367.0,1.5294,111400.0,<1H OCEAN,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5164,5164,40.0,2808.0,695.0,2357.0,627.0,1.9655,102300.0,<1H OCEAN,"826, West 95th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5165,5165,39.0,1701.0,428.0,1468.0,411.0,1.9702,93200.0,<1H OCEAN,"826, West 95th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5166,5166,43.0,1201.0,292.0,840.0,252.0,2.7917,105600.0,<1H OCEAN,"Harbor Transitway, Broadway-Manchester, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5167,5167,34.0,1089.0,278.0,995.0,315.0,2.3352,107700.0,<1H OCEAN,"851, West 106th Street, Vermont Vista, Westmont, Los Angeles, Los Angeles County, California, 90044, United States","['Los Angeles', 'Vista']"
5168,5168,35.0,2073.0,494.0,1753.0,490.0,1.5,93600.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5169,5169,43.0,1156.0,291.0,1074.0,299.0,1.8814,94900.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5170,5170,30.0,1041.0,275.0,877.0,270.0,1.5268,91600.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5171,5171,38.0,637.0,204.0,679.0,162.0,1.5714,89700.0,<1H OCEAN,"Harbor Transitway, Broadway-Manchester, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5172,5172,41.0,835.0,208.0,707.0,192.0,1.4103,86200.0,<1H OCEAN,"Harbor Freeway, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5173,5173,40.0,935.0,226.0,818.0,236.0,1.8798,101300.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5174,5174,34.0,987.0,248.0,902.0,221.0,2.3365,98000.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5175,5175,34.0,1261.0,315.0,1027.0,303.0,2.2946,88800.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5176,5176,29.0,1579.0,351.0,1056.0,322.0,2.3056,98500.0,<1H OCEAN,"280, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5177,5177,35.0,1405.0,326.0,1086.0,273.0,1.0375,89800.0,<1H OCEAN,"9532, Parmelee Avenue, Watts, Los Angeles County, California, 90002, United States",['Los Angeles']
5178,5178,45.0,1080.0,218.0,850.0,237.0,2.25,93400.0,<1H OCEAN,"836, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5179,5179,44.0,1771.0,378.0,1296.0,399.0,1.6389,96700.0,<1H OCEAN,"834, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5180,5180,44.0,1481.0,329.0,999.0,315.0,1.5147,94600.0,<1H OCEAN,"834, East 95th Street, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5181,5181,44.0,1103.0,265.0,760.0,247.0,1.6887,99600.0,<1H OCEAN,"836, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5182,5182,37.0,1002.0,270.0,1092.0,273.0,1.6333,94500.0,<1H OCEAN,"10581, Mary Avenue, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5183,5183,41.0,1510.0,410.0,1408.0,389.0,1.65,94200.0,<1H OCEAN,"836, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5184,5184,38.0,1314.0,318.0,1080.0,285.0,1.5872,89800.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5185,5185,44.0,795.0,181.0,716.0,167.0,2.0,90300.0,<1H OCEAN,"836, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
5186,5186,35.0,1562.0,403.0,1587.0,406.0,1.4917,93200.0,<1H OCEAN,"822, East 115th Street, Los Angeles, Los Angeles County, California, 90059, United States",['Los Angeles']
5187,5187,41.0,570.0,135.0,466.0,121.0,2.6458,91300.0,<1H OCEAN,"11425, South San Pedro Street, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5188,5188,34.0,721.0,165.0,661.0,171.0,2.0789,92400.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5189,5189,37.0,973.0,221.0,842.0,178.0,1.6645,94900.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5190,5190,36.0,1467.0,369.0,1247.0,347.0,1.8191,92700.0,<1H OCEAN,"11425, South San Pedro Street, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5191,5191,36.0,1102.0,247.0,702.0,225.0,1.5256,95400.0,<1H OCEAN,"822, East 115th Street, Los Angeles, Los Angeles County, California, 90059, United States",['Los Angeles']
5192,5192,42.0,1433.0,295.0,775.0,293.0,1.1326,104800.0,<1H OCEAN,"822, East 115th Street, Los Angeles, Los Angeles County, California, 90059, United States",['Los Angeles']
5193,5193,42.0,657.0,147.0,526.0,132.0,2.5,110200.0,<1H OCEAN,"1428, East 115th Street, Nickerson Gardens, Watts, Los Angeles, Los Angeles County, California, 90059, United States",['Los Angeles']
5194,5194,40.0,1076.0,244.0,705.0,255.0,1.7986,98900.0,<1H OCEAN,"East 126th Street, Willowbrook, Los Angeles County, California, 90059, United States",['Los Angeles']
5195,5195,36.0,1465.0,346.0,1147.0,324.0,1.7262,88800.0,<1H OCEAN,"260, East 124th Street, Athens, Willowbrook, Los Angeles County, California, 90061, United States",['Los Angeles']
5196,5196,43.0,1309.0,344.0,1182.0,340.0,1.6625,88700.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5197,5197,30.0,1764.0,397.0,1406.0,362.0,1.449,93100.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5198,5198,39.0,2078.0,561.0,1901.0,504.0,1.1468,96900.0,<1H OCEAN,"280, East 106th Street, Broadway-Manchester, Watts, Los Angeles, Los Angeles County, California, 90003, United States",['Los Angeles']
5199,5199,21.0,847.0,278.0,1283.0,277.0,1.4329,94100.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5200,5200,32.0,1381.0,375.0,1268.0,354.0,1.1051,94200.0,<1H OCEAN,"Harbor Transitway, Broadway-Manchester, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5201,5201,9.0,456.0,130.0,438.0,114.0,0.8952,81300.0,<1H OCEAN,"Harbor Transitway, Broadway-Manchester, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5202,5202,44.0,1631.0,338.0,1197.0,355.0,3.0788,100000.0,<1H OCEAN,"Harbor Transitway, Broadway-Manchester, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5203,5203,42.0,1898.0,460.0,1503.0,429.0,2.5179,97400.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5204,5204,43.0,2021.0,379.0,1051.0,352.0,3.3836,129900.0,<1H OCEAN,"11530, West 115th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5205,5205,47.0,1782.0,338.0,1003.0,329.0,2.5398,105700.0,<1H OCEAN,"851, West 106th Street, Vermont Vista, Westmont, Los Angeles, Los Angeles County, California, 90044, United States","['Los Angeles', 'Vista']"
5206,5206,41.0,936.0,257.0,913.0,226.0,2.0313,122600.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5207,5207,40.0,1935.0,461.0,1616.0,433.0,2.875,120200.0,<1H OCEAN,"808, West 124th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5208,5208,41.0,896.0,198.0,605.0,168.0,2.2778,128100.0,<1H OCEAN,"11530, West 115th Street, Los Angeles, Los Angeles County, California, 90044, United States",['Los Angeles']
5209,5209,38.0,2073.0,500.0,1657.0,470.0,1.2098,88400.0,<1H OCEAN,"11425, South San Pedro Street, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5210,5210,39.0,1274.0,282.0,975.0,277.0,1.5114,90400.0,<1H OCEAN,"398, West 124th Street, Athens, Willowbrook, Los Angeles County, California, 90061, United States",['Los Angeles']
5211,5211,43.0,269.0,74.0,295.0,79.0,2.2969,90600.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5212,5212,45.0,529.0,112.0,448.0,120.0,3.5833,90600.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5213,5213,52.0,117.0,33.0,74.0,45.0,0.4999,90600.0,<1H OCEAN,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States",['Los Angeles']
5214,5214,44.0,1463.0,312.0,940.0,312.0,2.3333,99800.0,<1H OCEAN,"10581, Mary Avenue, Watts, Los Angeles, Los Angeles County, California, 90002, United States",['Los Angeles']
